sample_idx,true_label,target_label,adv_label,success,queries,l2_mag
849,8,5,5,True,26,1418.7072
852,8,3,3,True,25,1147.6947
853,8,4,4,True,27,1398.2404
854,8,3,3,True,26,1346.4353
857,8,3,3,True,25,1290.7618
859,8,3,3,True,26,1476.9431
859,8,6,6,True,25,671.4581
860,8,5,5,True,26,1460.6793
861,8,3,3,True,26,1422.3804
862,8,5,5,True,25,1214.0482
866,8,3,3,True,26,1370.4916
869,8,1,1,True,26,1094.5698
873,8,4,4,True,26,1390.445
878,8,3,3,True,26,1512.9904
882,8,3,3,True,26,1381.345
883,8,3,3,True,26,1416.0004
886,8,3,3,True,25,1349.1642
889,8,4,4,True,26,900.6609
900,9,3,3,True,25,1031.6652
900,9,4,4,True,25,1209.8107
900,9,5,5,True,26,1361.1488
900,9,8,8,True,25,1147.2789
901,9,3,3,True,26,1490.8641
901,9,4,4,True,26,1408.7754
901,9,7,7,True,26,1410.5538
903,9,3,3,True,26,1450.7223
903,9,4,4,True,25,1080.498
903,9,8,8,True,26,1305.9081
904,9,3,3,True,26,1501.8049
904,9,4,4,True,26,1041.3712
904,9,5,5,True,26,1280.3507
906,9,4,4,True,26,1414.8134
907,9,4,4,True,26,1460.9025
908,9,4,4,True,26,1372.8511
909,9,4,4,True,27,1447.1721
909,9,8,8,True,26,1478.4185
910,9,4,4,True,26,1386.1425
910,9,8,8,True,26,1159.0013
911,9,4,4,True,26,1237.3225
911,9,5,5,True,26,1459.2645
911,9,8,8,True,26,1374.764
913,9,4,4,True,25,1163.5931
914,9,4,4,True,25,970.7404
915,9,4,4,True,26,1245.0819
916,9,1,1,True,26,1126.3832
916,9,3,3,True,25,1147.1412
916,9,4,4,True,25,973.86444
916,9,8,8,True,26,1310.9084
917,9,4,4,True,25,1136.9098
918,9,3,3,True,26,1517.3602
918,9,4,4,True,26,1308.5499
918,9,5,5,True,26,1347.6398
919,9,1,1,True,27,1336.0748
919,9,4,4,True,26,1395.9541
919,9,7,7,True,26,1356.1781
920,9,8,8,True,26,1511.4083
921,9,3,3,True,26,1244.2512
921,9,4,4,True,27,1365.4819
921,9,5,5,True,26,1444.449
921,9,8,8,True,26,1410.2294
922,9,1,1,True,27,1400.1278
922,9,3,3,True,25,974.61224
922,9,5,5,True,26,1363.534
923,9,7,7,True,26,1431.6599
923,9,8,8,True,26,1357.4406
924,9,5,5,True,26,1503.642
924,9,7,7,True,25,1214.2273
925,9,3,3,True,26,1413.7649
925,9,4,4,True,27,1496.6693
926,9,4,4,True,25,1115.5864
926,9,8,8,True,25,1203.8455
927,9,4,4,True,26,1397.4974
927,9,7,7,True,26,1523.2705
928,9,3,3,True,26,1434.7163
928,9,7,7,True,25,1327.7101
929,9,1,1,True,27,1309.7313
929,9,4,4,True,26,1364.8967
929,9,7,7,True,25,1157.2722
929,9,8,8,True,25,1144.3535
930,9,4,4,True,26,1295.9734
931,9,3,3,True,26,1423.0801
932,9,4,4,True,25,1189.2582
932,9,5,5,True,26,1401.2473
932,9,7,7,True,26,1312.6016
932,9,8,8,True,26,1332.7573
933,9,4,4,True,26,1518.7577
933,9,7,7,True,25,1301.4503
934,9,8,8,True,27,1431.8485
935,9,3,3,True,26,1460.029
936,9,4,4,True,26,1324.6399
936,9,7,7,True,25,1191.7693
937,9,4,4,True,26,1423.9972
937,9,7,7,True,26,1444.6553
937,9,8,8,True,26,1451.0728
938,9,3,3,True,26,1247.8666
938,9,4,4,True,24,740.281
938,9,5,5,True,27,1518.2826
938,9,7,7,True,25,1171.77
938,9,8,8,True,26,1364.3379
939,9,3,3,True,26,1493.8601
939,9,4,4,True,25,934.6994
939,9,7,7,True,26,1452.2065
939,9,8,8,True,26,1349.5332
940,9,4,4,True,26,1435.4508
941,9,3,3,True,26,1452.7698
941,9,5,5,True,27,1323.7949
941,9,8,8,True,25,1066.7413
942,9,4,4,True,27,1514.7745
942,9,8,8,True,26,1452.1736
943,9,3,3,True,26,1508.7462
943,9,4,4,True,27,1416.9972
944,9,7,7,True,25,1346.9224
946,9,4,4,True,25,1115.23
946,9,7,7,True,26,1483.1338
946,9,8,8,True,26,1464.1735
947,9,0,0,True,26,1517.1776
947,9,3,3,True,26,1523.1543
947,9,4,4,True,26,1356.2688
947,9,7,7,True,25,1022.28467
948,9,3,3,True,26,1191.204
948,9,7,7,True,25,882.6834
948,9,8,8,True,26,1439.5631
949,9,8,8,True,26,1493.152
950,9,4,4,True,25,1150.2291
951,9,3,3,True,26,1478.2852
951,9,4,4,True,26,1384.3121
952,9,3,3,True,26,1491.1837
952,9,4,4,True,25,1207.4594
953,9,1,1,True,27,1230.9979
953,9,3,3,True,26,1306.5925
953,9,4,4,True,26,1263.4718
953,9,8,8,True,26,1311.4663
954,9,4,4,True,25,1203.6257
954,9,8,8,True,26,1510.049
955,9,4,4,True,26,1519.9464
955,9,7,7,True,26,1397.3796
956,9,1,1,True,27,1335.8114
956,9,4,4,True,26,1111.4792
956,9,7,7,True,25,1067.2511
957,9,3,3,True,24,869.0426
957,9,4,4,True,26,1212.803
957,9,5,5,True,27,1515.9275
957,9,8,8,True,25,1151.9214
958,9,0,0,True,25,1008.0804
958,9,3,3,True,26,1292.8345
958,9,5,5,True,27,1482.1194
959,9,3,3,True,26,1263.6914
959,9,4,4,True,26,1314.0327
959,9,8,8,True,26,1331.6073
960,9,1,1,True,27,1398.6819
960,9,8,8,True,26,1473.1296
961,9,4,4,True,26,1168.2992
961,9,8,8,True,26,1514.8508
963,9,1,1,True,27,1434.3706
963,9,4,4,True,25,1136.4146
963,9,7,7,True,26,1348.1599
964,9,4,4,True,27,1428.0753
964,9,8,8,True,25,1197.3187
965,9,4,4,True,27,1336.4906
965,9,7,7,True,24,841.27405
966,9,3,3,True,26,1343.2819
966,9,4,4,True,25,960.19684
967,9,0,0,True,27,1512.5703
967,9,3,3,True,26,1312.7487
967,9,7,7,True,25,1191.9208
968,9,4,4,True,27,1391.7866
968,9,7,7,True,26,1371.0503
968,9,8,8,True,26,1382.5194
969,9,4,4,True,26,1453.4631
969,9,5,5,True,26,1447.3528
970,9,5,5,True,26,1464.9891
970,9,7,7,True,25,1030.2888
970,9,8,8,True,26,1248.8263
971,9,4,4,True,26,1361.0099
972,9,8,8,True,26,1523.8445
974,9,4,4,True,26,1459.428
974,9,8,8,True,26,1481.9174
975,9,4,4,True,25,1042.486
975,9,7,7,True,26,1412.5269
975,9,8,8,True,26,1393.575
976,9,4,4,True,26,1340.1805
976,9,7,7,True,26,1520.2622
977,9,4,4,True,26,1313.0754
977,9,7,7,True,25,1290.7672
977,9,8,8,True,26,1280.546
978,9,8,8,True,26,1265.528
979,9,3,3,True,26,1372.1428
979,9,4,4,True,25,985.2533
979,9,5,5,True,26,1516.8909
979,9,8,8,True,26,1428.2045
980,9,3,3,True,26,1361.7239
980,9,8,8,True,26,1285.8842
981,9,4,4,True,26,1412.2454
981,9,8,8,True,26,1369.2954
982,9,4,4,True,27,1517.4824
983,9,4,4,True,26,1264.1617
984,9,4,4,True,26,1454.634
984,9,7,7,True,26,1368.6007
986,9,3,3,True,26,1438.0557
986,9,4,4,True,26,1321.6327
986,9,7,7,True,26,1398.7709
987,9,4,4,True,26,1371.0576
987,9,8,8,True,27,1479.8892
988,9,3,3,True,26,1447.7863
988,9,4,4,True,26,1133.518
988,9,7,7,True,26,1424.3447
988,9,8,8,True,26,1410.9678
989,9,4,4,True,26,1522.5042
990,9,4,4,True,26,1232.144
990,9,5,5,True,27,1516.884
990,9,7,7,True,25,1328.8099
991,9,4,4,True,25,1001.74097
991,9,7,7,True,25,948.3106
992,9,4,4,True,26,1210.9686
993,9,4,4,True,26,1410.9231
994,9,3,3,True,26,1486.4569
994,9,4,4,True,26,1520.1881
994,9,8,8,True,27,1517.4307
995,9,3,3,True,26,1290.4933
995,9,4,4,True,25,1051.1589
995,9,5,5,True,27,1483.6034
995,9,8,8,True,26,1273.7351
996,9,2,2,True,25,1063.1364
996,9,3,3,True,26,1396.1978
996,9,4,4,True,24,758.4332
996,9,7,7,True,25,925.11676
996,9,8,8,True,26,1279.4553
997,9,4,4,True,25,1004.02637
998,9,7,7,True,25,1328.577
999,9,3,3,True,26,1432.6022
999,9,4,4,True,25,967.77167
