sample_idx,true_label,target_label,adv_label,success,queries,l2_mag
111,1,3,3,True,23,123.57993
111,1,4,4,True,24,546.68365
111,1,5,5,True,23,248.28009
111,1,6,6,True,23,341.7455
111,1,8,8,True,23,99.63433
112,1,2,2,True,23,70.73189
112,1,3,3,True,24,766.0072
112,1,4,4,True,23,382.089
112,1,5,5,True,25,1114.088
112,1,7,7,True,23,53.301033
112,1,8,8,True,23,241.98553
113,1,2,2,True,23,88.60023
113,1,3,3,True,25,336.73877
113,1,4,4,True,27,1313.184
113,1,5,5,True,25,556.7154
113,1,6,6,True,27,601.25867
113,1,8,8,True,23,64.40497
114,1,2,2,True,23,54.00926
114,1,8,8,True,23,66.037865
115,1,2,2,True,23,52.706738
115,1,4,4,True,23,145.04137
115,1,8,8,True,23,66.4906
116,1,2,2,True,23,70.90134
116,1,3,3,True,23,123.790146
116,1,5,5,True,23,51.92302
116,1,6,6,True,27,382.84332
116,1,8,8,True,23,49.729267
117,1,2,2,True,24,732.46295
117,1,3,3,True,23,88.63972
117,1,5,5,True,24,543.6837
117,1,6,6,True,23,399.79495
117,1,8,8,True,23,132.98495
118,1,2,2,True,23,54.39669
118,1,8,8,True,23,65.383484
119,1,2,2,True,23,89.59353
119,1,3,3,True,24,732.84174
119,1,4,4,True,25,545.72705
119,1,7,7,True,23,70.60453
119,1,8,8,True,23,82.31646
120,1,2,2,True,23,53.581715
120,1,4,4,True,23,48.135227
120,1,6,6,True,26,1322.2231
120,1,7,7,True,23,89.84988
120,1,8,8,True,23,165.40858
120,1,9,9,True,27,1496.1267
121,1,2,2,True,23,54.32311
121,1,6,6,True,26,1123.8469
121,1,8,8,True,23,64.86139
122,1,2,2,True,23,451.5418
122,1,3,3,True,23,177.792
122,1,4,4,True,26,1412.7253
122,1,5,5,True,24,874.952
122,1,6,6,True,23,426.1772
122,1,8,8,True,23,82.716385
123,1,2,2,True,23,178.6449
123,1,3,3,True,23,160.93477
123,1,4,4,True,25,1117.5487
123,1,5,5,True,23,88.079506
123,1,6,6,True,23,217.77971
123,1,8,8,True,23,132.6009
124,1,2,2,True,23,106.54576
124,1,3,3,True,23,297.67432
124,1,8,8,True,23,97.93876
125,1,2,2,True,23,52.896126
125,1,3,3,True,26,1131.4587
125,1,4,4,True,23,63.03967
125,1,5,5,True,24,719.15717
125,1,7,7,True,23,51.205467
125,1,8,8,True,23,79.536156
126,1,2,2,True,24,642.7807
126,1,3,3,True,23,106.66302
126,1,5,5,True,23,442.35846
126,1,6,6,True,24,212.52293
126,1,8,8,True,23,181.73332
127,1,2,2,True,23,375.68738
127,1,3,3,True,23,160.3652
127,1,4,4,True,23,313.92355
127,1,5,5,True,23,88.153275
127,1,6,6,True,23,202.20781
127,1,8,8,True,23,97.20082
128,1,2,2,True,23,71.38628
128,1,3,3,True,23,298.00336
128,1,4,4,True,24,59.329586
128,1,5,5,True,23,187.73119
128,1,6,6,True,23,269.81845
128,1,7,7,True,25,157.6642
128,1,8,8,True,23,49.44694
129,1,2,2,True,23,53.413483
129,1,4,4,True,24,266.24048
129,1,8,8,True,23,65.68866
130,1,2,2,True,23,108.00926
130,1,3,3,True,23,142.50964
130,1,4,4,True,23,262.70895
130,1,5,5,True,23,230.40616
130,1,6,6,True,24,186.11555
130,1,7,7,True,24,863.8391
130,1,8,8,True,23,82.981926
131,1,2,2,True,23,89.498604
131,1,3,3,True,23,354.40372
131,1,4,4,True,24,463.17493
131,1,5,5,True,23,71.0352
131,1,6,6,True,23,185.28087
131,1,7,7,True,23,363.59592
131,1,8,8,True,23,83.25864
132,1,2,2,True,23,464.41037
132,1,3,3,True,23,159.84993
132,1,4,4,True,23,131.40776
132,1,5,5,True,23,70.788414
132,1,6,6,True,23,203.79646
132,1,8,8,True,23,98.224236
133,1,2,2,True,23,89.5712
133,1,3,3,True,27,1000.2275
133,1,8,8,True,23,82.32861
134,1,3,3,True,23,154.60596
134,1,4,4,True,26,537.7927
134,1,5,5,True,23,182.36502
134,1,6,6,True,25,396.95215
134,1,7,7,True,26,1414.9071
134,1,8,8,True,23,65.12296
135,1,2,2,True,23,167.869
135,1,3,3,True,24,162.11725
135,1,4,4,True,24,489.26987
135,1,6,6,True,25,597.15155
135,1,7,7,True,23,103.78343
135,1,8,8,True,23,272.44632
136,1,2,2,True,23,52.67827
136,1,7,7,True,23,444.0777
136,1,8,8,True,23,50.229473
137,1,2,2,True,23,53.056572
137,1,3,3,True,23,356.1011
137,1,4,4,True,25,973.59796
137,1,5,5,True,23,71.098526
137,1,6,6,True,23,217.75674
137,1,8,8,True,23,83.18654
138,1,2,2,True,24,841.6056
138,1,3,3,True,23,393.23657
138,1,4,4,True,25,773.88245
138,1,5,5,True,24,807.04584
138,1,6,6,True,27,188.84386
138,1,8,8,True,23,82.981926
139,1,2,2,True,23,337.58704
139,1,3,3,True,23,212.0566
139,1,4,4,True,26,1331.869
139,1,5,5,True,23,140.748
139,1,6,6,True,23,218.69156
139,1,8,8,True,23,82.68616
140,1,2,2,True,23,121.309525
140,1,3,3,True,23,120.095795
140,1,4,4,True,24,92.43917
140,1,5,5,True,25,809.8574
140,1,6,6,True,26,1493.7637
140,1,7,7,True,23,52.153618
140,1,8,8,True,24,62.753487
141,1,2,2,True,23,71.624016
141,1,4,4,True,24,84.20214
141,1,5,5,True,25,964.2438
141,1,6,6,True,25,1065.1661
141,1,7,7,True,23,410.217
141,1,8,8,True,24,431.64337
142,1,2,2,True,23,106.798874
142,1,3,3,True,23,71.575134
142,1,4,4,True,23,311.91666
142,1,5,5,True,23,88.605865
142,1,6,6,True,23,254.1653
142,1,8,8,True,23,364.3254
143,1,3,3,True,23,316.35422
143,1,5,5,True,23,106.84568
143,1,6,6,True,23,323.61707
143,1,8,8,True,23,99.37303
144,1,2,2,True,23,89.84431
144,1,8,8,True,23,48.744232
145,1,2,2,True,23,71.0
145,1,3,3,True,26,1229.5881
145,1,4,4,True,23,112.11601
145,1,7,7,True,23,104.92378
145,1,8,8,True,23,97.68316
146,1,2,2,True,23,156.36815
146,1,3,3,True,23,102.49878
146,1,4,4,True,23,247.23672
146,1,5,5,True,25,632.2531
146,1,6,6,True,25,660.55884
146,1,7,7,True,23,87.982956
146,1,8,8,True,23,143.63495
147,1,2,2,True,23,90.824005
147,1,3,3,True,23,53.244717
147,1,4,4,True,23,362.67618
147,1,5,5,True,24,787.696
147,1,7,7,True,23,35.69314
147,1,8,8,True,23,146.83324
148,1,2,2,True,24,49.162994
148,1,3,3,True,23,105.64564
148,1,4,4,True,25,836.52313
148,1,5,5,True,23,87.74394
148,1,6,6,True,24,169.82639
148,1,7,7,True,23,70.38466
148,1,8,8,True,23,147.67194
149,1,2,2,True,23,126.17052
149,1,3,3,True,23,161.01863
149,1,4,4,True,25,929.8586
149,1,5,5,True,23,457.15753
149,1,6,6,True,23,433.84097
149,1,8,8,True,23,99.09592
150,1,2,2,True,23,360.69238
150,1,3,3,True,23,160.69847
150,1,4,4,True,26,1297.2151
150,1,5,5,True,24,889.4279
150,1,8,8,True,23,98.93938
151,1,2,2,True,24,635.48016
151,1,3,3,True,23,70.61161
151,1,4,4,True,23,335.2939
151,1,5,5,True,23,86.781334
151,1,6,6,True,23,362.116
151,1,7,7,True,23,69.72804
151,1,8,8,True,23,81.969505
152,1,2,2,True,23,71.11962
152,1,3,3,True,24,643.07465
152,1,4,4,True,24,105.64564
152,1,7,7,True,23,88.1873
152,1,8,8,True,23,81.969505
153,1,2,2,True,23,90.04999
153,1,3,3,True,23,106.15555
153,1,4,4,True,26,1327.5662
153,1,5,5,True,23,89.02247
153,1,6,6,True,23,186.14511
153,1,7,7,True,23,160.42133
153,1,8,8,True,23,83.636116
154,1,2,2,True,23,70.71068
154,1,3,3,True,24,99.62931
154,1,4,4,True,23,48.703182
154,1,5,5,True,23,401.92535
154,1,6,6,True,26,326.3342
154,1,7,7,True,23,88.2893
154,1,8,8,True,24,94.62558
155,1,2,2,True,23,90.46546
155,1,3,3,True,23,177.47676
155,1,4,4,True,24,88.1873
155,1,5,5,True,25,1100.7698
155,1,7,7,True,23,89.23004
155,1,8,8,True,23,82.75264
156,1,2,2,True,23,89.827614
156,1,3,3,True,24,783.30646
156,1,4,4,True,24,74.85319
156,1,5,5,True,24,792.4462
156,1,7,7,True,23,227.80913
156,1,8,8,True,23,132.0
157,1,2,2,True,24,532.7279
157,1,3,3,True,23,248.59807
157,1,4,4,True,25,803.27954
157,1,5,5,True,23,142.0
157,1,8,8,True,23,66.535706
158,1,2,2,True,23,88.893196
158,1,3,3,True,23,105.403984
158,1,4,4,True,24,109.07337
158,1,5,5,True,25,864.50854
158,1,8,8,True,23,81.59044
159,1,2,2,True,23,89.92219
159,1,3,3,True,24,706.1728
159,1,6,6,True,23,234.38217
159,1,8,8,True,23,98.40732
160,1,2,2,True,23,90.18869
160,1,3,3,True,23,105.78752
160,1,4,4,True,24,154.92256
160,1,5,5,True,23,137.27345
160,1,6,6,True,23,384.6024
160,1,7,7,True,23,104.20173
160,1,8,8,True,23,148.34756
161,1,3,3,True,23,177.35558
161,1,4,4,True,24,191.64551
161,1,5,5,True,23,137.25523
161,1,6,6,True,24,199.46178
161,1,7,7,True,23,88.09086
161,1,8,8,True,23,82.55907
162,1,2,2,True,23,143.65584
162,1,4,4,True,24,639.2496
162,1,5,5,True,23,70.5762
162,1,6,6,True,23,100.89599
162,1,8,8,True,23,235.2318
163,1,2,2,True,23,125.51494
163,1,3,3,True,25,293.1945
163,1,4,4,True,24,648.738
163,1,8,8,True,23,65.23803
164,1,2,2,True,23,89.615845
164,1,4,4,True,24,279.56216
164,1,5,5,True,23,52.810986
164,1,6,6,True,23,267.6079
164,1,7,7,True,25,1220.377
164,1,8,8,True,23,97.96938
165,1,2,2,True,23,304.67032
165,1,3,3,True,23,71.3162
165,1,4,4,True,24,530.8041
165,1,5,5,True,23,70.88724
165,1,6,6,True,23,249.4534
165,1,8,8,True,23,98.949486
166,1,2,2,True,23,106.62551
166,1,3,3,True,23,122.92681
166,1,4,4,True,24,404.2153
166,1,5,5,True,23,52.373657
166,1,6,6,True,23,84.397865
166,1,8,8,True,23,98.392075
167,1,2,2,True,23,125.115944
167,1,4,4,True,24,510.74554
167,1,5,5,True,25,698.7188
167,1,6,6,True,25,990.39636
167,1,7,7,True,23,124.38248
167,1,8,8,True,23,82.93371
168,1,2,2,True,23,53.197742
168,1,4,4,True,23,63.874878
168,1,5,5,True,23,452.5848
168,1,6,6,True,25,1171.2621
168,1,8,8,True,23,48.887627
169,1,2,2,True,23,91.11531
169,1,3,3,True,27,1157.7806
169,1,8,8,True,23,65.20736
170,1,2,2,True,23,160.15617
170,1,3,3,True,23,142.61838
170,1,4,4,True,24,744.0336
170,1,5,5,True,23,52.896126
170,1,6,6,True,23,185.57478
170,1,8,8,True,23,82.27393
171,1,2,2,True,23,89.80534
171,1,3,3,True,23,107.275345
171,1,4,4,True,24,670.8763
171,1,5,5,True,23,88.690475
171,1,6,6,True,23,202.54382
171,1,8,8,True,23,134.06342
172,1,2,2,True,23,70.703606
172,1,4,4,True,23,209.70216
172,1,6,6,True,25,1177.1372
172,1,8,8,True,23,49.779514
173,1,2,2,True,23,108.752014
173,1,3,3,True,23,143.17122
173,1,4,4,True,24,579.4592
173,1,5,5,True,23,122.92681
173,1,6,6,True,23,356.473
173,1,8,8,True,23,50.259327
174,1,2,2,True,23,36.124783
174,1,4,4,True,26,746.9739
174,1,7,7,True,25,778.4722
174,1,8,8,True,23,98.95454
175,1,2,2,True,23,268.80475
175,1,3,3,True,24,688.425
175,1,4,4,True,26,1395.9756
175,1,8,8,True,23,48.774994
176,1,2,2,True,23,392.76712
176,1,3,3,True,23,124.90797
176,1,4,4,True,24,468.39407
176,1,5,5,True,23,69.6204
176,1,6,6,True,23,186.71637
176,1,8,8,True,23,83.252625
177,1,2,2,True,23,393.12466
177,1,3,3,True,23,356.3692
177,1,4,4,True,24,277.84528
177,1,5,5,True,23,156.76097
177,1,7,7,True,23,370.66022
177,1,8,8,True,23,130.87016
178,1,2,2,True,23,70.93659
178,1,3,3,True,23,70.370445
178,1,4,4,True,24,263.98294
178,1,5,5,True,23,51.273773
178,1,6,6,True,24,244.20074
179,1,0,0,True,25,843.68835
179,1,2,2,True,23,89.861
179,1,3,3,True,23,52.754147
179,1,4,4,True,23,375.03867
179,1,5,5,True,23,69.13754
179,1,6,6,True,24,405.98154
180,1,2,2,True,23,72.31874
180,1,3,3,True,23,341.4396
180,1,5,5,True,24,820.07135
180,1,6,6,True,23,276.52124
180,1,8,8,True,24,77.22047
181,1,2,2,True,23,70.30647
181,1,4,4,True,27,1343.1996
181,1,7,7,True,26,1517.2139
181,1,8,8,True,23,419.2374
182,1,2,2,True,23,90.22195
182,1,3,3,True,23,123.61634
182,1,4,4,True,24,493.1146
182,1,5,5,True,25,634.5022
182,1,6,6,True,23,237.09703
182,1,8,8,True,23,82.613556
183,1,2,2,True,23,89.179596
183,1,3,3,True,23,105.6693
183,1,5,5,True,23,69.289246
183,1,6,6,True,23,434.82297
183,1,8,8,True,23,427.12527
184,1,2,2,True,23,89.46508
184,1,3,3,True,23,70.42727
184,1,4,4,True,24,329.41312
184,1,5,5,True,23,69.96428
184,1,6,6,True,23,364.15106
184,1,8,8,True,23,82.8734
185,1,2,2,True,23,89.44831
185,1,3,3,True,25,437.0183
185,1,4,4,True,24,87.27543
185,1,5,5,True,24,753.94696
185,1,7,7,True,23,88.701744
185,1,8,8,True,23,98.97475
186,1,2,2,True,23,106.62551
186,1,4,4,True,25,1012.4697
186,1,5,5,True,25,1097.2524
186,1,8,8,True,23,82.528786
187,1,2,2,True,23,89.140335
187,1,3,3,True,23,67.56478
187,1,4,4,True,24,297.76166
187,1,5,5,True,23,84.693565
187,1,6,6,True,24,125.9087
187,1,8,8,True,23,245.6929
188,1,2,2,True,23,69.97142
188,1,4,4,True,24,303.23917
188,1,6,6,True,26,1253.9282
188,1,7,7,True,23,70.64701
188,1,8,8,True,23,411.4596
189,1,2,2,True,23,71.11259
189,1,3,3,True,25,261.5607
189,1,4,4,True,24,582.59937
189,1,5,5,True,25,1158.2
189,1,7,7,True,25,1189.6516
189,1,8,8,True,23,65.490456
190,1,2,2,True,23,89.05616
190,1,3,3,True,23,69.505394
190,1,4,4,True,24,292.8259
190,1,5,5,True,24,717.9171
190,1,7,7,True,23,227.59174
190,1,8,8,True,24,81.37567
190,1,9,9,True,25,1126.107
191,1,2,2,True,26,1098.7279
191,1,3,3,True,23,287.54825
191,1,4,4,True,24,348.5111
191,1,5,5,True,23,425.35748
191,1,8,8,True,23,96.457245
192,1,3,3,True,23,70.26379
192,1,4,4,True,24,213.99767
192,1,5,5,True,23,69.426216
192,1,6,6,True,24,135.03333
192,1,7,7,True,25,1184.1808
192,1,8,8,True,24,320.4575
193,1,2,2,True,23,53.14132
193,1,6,6,True,24,599.7516
193,1,8,8,True,23,66.36264
194,1,2,2,True,23,53.131912
194,1,4,4,True,23,113.2431
194,1,6,6,True,26,1329.0358
194,1,8,8,True,23,65.734314
195,1,2,2,True,24,575.77423
195,1,3,3,True,23,142.36572
195,1,4,4,True,24,187.86165
195,1,5,5,True,25,1152.8561
195,1,6,6,True,26,1404.464
195,1,8,8,True,23,133.29666
196,1,2,2,True,23,70.68239
196,1,3,3,True,26,1495.1759
196,1,8,8,True,23,48.989796
197,1,2,2,True,23,90.31611
197,1,3,3,True,23,106.287346
197,1,4,4,True,23,314.32626
197,1,5,5,True,23,186.77258
197,1,6,6,True,23,183.85048
197,1,7,7,True,23,230.23683
197,1,8,8,True,23,82.50455
198,1,2,2,True,23,359.2548
198,1,3,3,True,23,374.17508
198,1,5,5,True,24,597.97577
198,1,6,6,True,23,236.01271
198,1,7,7,True,23,436.12384
198,1,8,8,True,23,82.9759
199,1,2,2,True,23,70.724815
199,1,3,3,True,24,810.6405
199,1,4,4,True,25,517.4118
199,1,5,5,True,25,1107.2886
199,1,7,7,True,25,168.14279
199,1,8,8,True,23,49.537865
200,2,4,4,True,26,1291.3574
200,2,6,6,True,25,974.6246
200,2,8,8,True,24,781.1319
201,2,8,8,True,26,1257.0676
202,2,0,0,True,25,967.244
202,2,3,3,True,24,603.75494
203,2,4,4,True,25,1075.4567
203,2,6,6,True,23,381.15482
203,2,8,8,True,26,1438.1652
204,2,6,6,True,26,1520.542
204,2,8,8,True,23,311.16556
205,2,0,0,True,25,826.8446
207,2,6,6,True,26,1509.6738
209,2,8,8,True,26,501.06885
211,2,0,0,True,25,1093.7825
211,2,8,8,True,25,227.87935
212,2,6,6,True,25,1061.2394
212,2,8,8,True,26,1516.1167
215,2,0,0,True,25,1255.3971
215,2,8,8,True,27,1523.1776
216,2,6,6,True,27,1354.325
216,2,8,8,True,24,558.4935
219,2,8,8,True,24,731.5005
220,2,4,4,True,23,167.29016
220,2,6,6,True,24,253.31009
220,2,8,8,True,24,459.0806
220,2,9,9,True,25,955.9257
221,2,3,3,True,26,1411.1304
221,2,8,8,True,24,174.55945
222,2,3,3,True,26,1521.2439
222,2,8,8,True,23,414.12076
224,2,6,6,True,25,1107.2407
224,2,8,8,True,24,798.78973
225,2,3,3,True,25,805.4849
225,2,6,6,True,27,1488.3857
225,2,8,8,True,26,1183.139
226,2,0,0,True,24,709.9901
226,2,3,3,True,24,888.537
226,2,8,8,True,25,932.8917
227,2,8,8,True,24,642.2601
229,2,6,6,True,24,886.779
229,2,8,8,True,26,834.26013
230,2,8,8,True,24,870.05804
232,2,8,8,True,23,347.16278
234,2,6,6,True,25,1335.4932
235,2,0,0,True,26,909.0319
235,2,8,8,True,25,792.65186
237,2,8,8,True,23,265.23764
239,2,9,9,True,25,1029.5281
240,2,6,6,True,24,865.58826
240,2,8,8,True,25,1080.1046
241,2,0,0,True,26,1518.7922
242,2,0,0,True,23,253.05731
243,2,8,8,True,24,640.4061
244,2,8,8,True,24,797.07153
245,2,8,8,True,24,811.5202
246,2,8,8,True,26,1238.7368
247,2,8,8,True,24,756.08795
250,2,8,8,True,25,852.78424
251,2,8,8,True,25,825.52405
253,2,6,6,True,23,349.17905
253,2,8,8,True,24,582.0945
254,2,8,8,True,24,321.4094
255,2,6,6,True,25,908.7827
256,2,8,8,True,23,70.88018
257,2,8,8,True,25,717.6601
258,2,6,6,True,26,1480.1652
258,2,8,8,True,26,1405.1139
259,2,0,0,True,24,839.5755
259,2,8,8,True,25,1306.8168
260,2,8,8,True,24,869.126
261,2,8,8,True,24,794.89685
262,2,0,0,True,25,914.29974
262,2,3,3,True,24,850.5022
262,2,4,4,True,26,1210.9669
262,2,5,5,True,24,725.20135
262,2,6,6,True,24,668.08234
262,2,8,8,True,24,417.2014
262,2,9,9,True,25,1050.9924
265,2,6,6,True,24,893.9793
265,2,8,8,True,26,1437.0724
266,2,0,0,True,23,387.39642
266,2,3,3,True,26,1492.3612
267,2,8,8,True,25,772.8751
268,2,5,5,True,25,1375.8237
268,2,8,8,True,23,121.231186
269,2,8,8,True,24,820.82764
270,2,8,8,True,24,504.61172
271,2,6,6,True,25,1267.9432
272,2,3,3,True,25,888.5539
272,2,4,4,True,24,231.22932
272,2,5,5,True,25,1095.9435
272,2,6,6,True,25,1002.90875
272,2,8,8,True,24,396.13507
273,2,0,0,True,26,1515.1073
273,2,3,3,True,25,1309.4972
273,2,8,8,True,26,1383.4641
274,2,6,6,True,25,556.84467
276,2,8,8,True,25,1196.3285
277,2,8,8,True,24,870.1402
278,2,8,8,True,23,241.84499
279,2,0,0,True,26,1445.2646
279,2,3,3,True,25,1188.0459
279,2,8,8,True,24,61.081913
280,2,6,6,True,26,1235.7488
280,2,8,8,True,25,1152.9037
281,2,8,8,True,25,1272.6063
282,2,8,8,True,24,654.4731
283,2,8,8,True,24,453.7455
285,2,8,8,True,24,721.7243
286,2,3,3,True,25,1315.3783
286,2,8,8,True,24,95.13674
287,2,3,3,True,26,1311.7614
287,2,8,8,True,23,68.30813
290,2,8,8,True,25,1243.0403
293,2,8,8,True,24,812.83826
294,2,0,0,True,26,1485.8738
294,2,8,8,True,26,1512.7958
295,2,8,8,True,24,547.1901
296,2,0,0,True,24,683.8304
296,2,6,6,True,26,1512.1082
296,2,9,9,True,26,1355.5759
298,2,5,5,True,25,945.35815
298,2,8,8,True,24,271.0572
299,2,4,4,True,26,1226.81
299,2,5,5,True,25,1194.4911
299,2,6,6,True,24,355.4265
299,2,8,8,True,24,472.40555
300,3,0,0,True,23,344.3414
300,3,2,2,True,25,1295.7955
301,3,0,0,True,25,897.0563
301,3,5,5,True,24,316.547
301,3,6,6,True,25,1128.1503
302,3,5,5,True,26,764.52405
302,3,8,8,True,23,421.1971
303,3,0,0,True,25,1001.3481
303,3,5,5,True,23,340.2749
304,3,5,5,True,25,1336.3125
305,3,0,0,True,24,401.949
305,3,2,2,True,23,130.17296
305,3,5,5,True,25,1209.0876
306,3,0,0,True,25,530.6995
306,3,5,5,True,25,966.49365
306,3,6,6,True,24,452.06638
306,3,8,8,True,25,400.095
307,3,0,0,True,23,182.11809
307,3,6,6,True,25,1129.7097
307,3,8,8,True,25,1259.5198
308,3,0,0,True,24,592.3673
308,3,4,4,True,27,1518.7548
308,3,5,5,True,24,732.84717
309,3,0,0,True,24,702.8414
309,3,2,2,True,24,822.2493
310,3,5,5,True,24,564.4927
310,3,8,8,True,24,277.95862
311,3,8,8,True,25,946.39526
312,3,4,4,True,26,1517.0785
312,3,6,6,True,25,767.28613
312,3,8,8,True,25,444.2004
313,3,0,0,True,26,1327.8419
313,3,5,5,True,24,805.6066
313,3,8,8,True,24,595.24194
314,3,0,0,True,27,1253.8693
316,3,5,5,True,24,631.74756
316,3,8,8,True,23,362.3686
317,3,8,8,True,24,634.0079
318,3,0,0,True,24,523.8826
318,3,5,5,True,25,665.85583
318,3,8,8,True,26,639.69836
319,3,0,0,True,25,1227.1096
319,3,5,5,True,24,567.9604
320,3,4,4,True,24,865.713
320,3,6,6,True,26,1376.4349
320,3,8,8,True,24,502.36142
321,3,0,0,True,25,1073.2502
321,3,5,5,True,23,475.84555
321,3,6,6,True,26,1391.1301
321,3,8,8,True,25,379.86313
322,3,8,8,True,25,1135.0731
323,3,0,0,True,25,748.6254
323,3,5,5,True,23,403.92822
324,3,8,8,True,23,118.33005
325,3,8,8,True,24,665.7402
326,3,0,0,True,26,1031.2725
326,3,2,2,True,25,859.1967
326,3,5,5,True,23,216.6518
326,3,8,8,True,24,728.66455
327,3,0,0,True,26,1113.0022
328,3,8,8,True,24,598.96326
329,3,0,0,True,25,682.61993
329,3,5,5,True,23,451.09756
329,3,8,8,True,27,1520.4575
330,3,2,2,True,25,1355.9996
332,3,8,8,True,27,1075.1089
334,3,0,0,True,25,914.9896
335,3,0,0,True,25,705.1333
335,3,5,5,True,23,162.87419
335,3,6,6,True,25,982.4775
335,3,8,8,True,25,395.11896
336,3,0,0,True,25,1035.326
336,3,6,6,True,24,646.74805
337,3,8,8,True,23,66.858055
338,3,8,8,True,24,637.8111
339,3,0,0,True,25,1211.8424
339,3,2,2,True,26,1515.3495
340,3,8,8,True,26,870.5412
341,3,8,8,True,24,766.6081
343,3,8,8,True,25,857.44794
344,3,8,8,True,23,397.39023
345,3,0,0,True,23,286.79434
346,3,5,5,True,23,353.15576
346,3,8,8,True,24,476.17117
347,3,0,0,True,25,912.536
347,3,5,5,True,23,162.95398
347,3,8,8,True,24,683.1808
348,3,8,8,True,27,431.77426
350,3,5,5,True,26,1360.0632
350,3,8,8,True,26,1489.8678
351,3,5,5,True,25,1298.4355
351,3,6,6,True,24,706.17773
351,3,8,8,True,23,367.7608
352,3,8,8,True,24,753.3253
353,3,0,0,True,26,1311.5106
353,3,5,5,True,25,1314.7084
355,3,8,8,True,26,1254.0076
356,3,2,2,True,25,1338.3053
356,3,8,8,True,25,638.31024
357,3,4,4,True,24,530.1764
357,3,5,5,True,23,259.6228
357,3,8,8,True,25,416.05408
359,3,2,2,True,23,220.21353
359,3,8,8,True,24,886.51904
360,3,8,8,True,23,444.72125
361,3,2,2,True,24,535.4456
361,3,4,4,True,26,1474.6824
361,3,6,6,True,25,1271.3005
361,3,8,8,True,23,192.8056
362,3,5,5,True,24,710.5231
362,3,8,8,True,24,566.4883
364,3,8,8,True,26,1273.7468
365,3,2,2,True,26,1520.6887
