sample_idx,true_label,target_label,adv_label,success,queries,l2_mag
11,0,9,9,True,24,832.74963
12,0,4,4,True,26,1437.5386
12,0,6,6,True,25,1275.8663
12,0,7,7,True,24,852.9162
12,0,9,9,True,25,1246.986
13,0,1,1,True,27,1145.0249
13,0,2,2,True,25,1259.1882
13,0,3,3,True,25,1064.2942
13,0,4,4,True,26,1097.4972
13,0,5,5,True,25,1132.2186
13,0,6,6,True,27,1413.3638
13,0,7,7,True,24,597.55585
13,0,9,9,True,24,613.29193
14,0,1,1,True,26,1370.0453
14,0,3,3,True,25,1323.4391
14,0,5,5,True,26,1501.9996
14,0,6,6,True,25,1298.1337
14,0,7,7,True,24,923.5697
14,0,9,9,True,26,1297.799
15,0,1,1,True,27,1285.2836
15,0,2,2,True,24,552.73505
15,0,3,3,True,25,1134.2107
15,0,4,4,True,27,1297.6833
15,0,5,5,True,25,1202.7048
15,0,6,6,True,25,1046.4263
15,0,7,7,True,26,1029.2177
15,0,8,8,True,26,1236.4943
15,0,9,9,True,25,1029.5591
16,0,1,1,True,27,1345.1565
16,0,2,2,True,26,1325.0868
16,0,3,3,True,25,1023.02
16,0,4,4,True,27,1393.195
16,0,5,5,True,24,670.1671
16,0,6,6,True,26,1349.8267
16,0,7,7,True,25,774.71674
16,0,9,9,True,25,883.8558
17,0,1,1,True,27,1461.7147
17,0,2,2,True,25,1315.4938
17,0,3,3,True,25,1071.204
17,0,4,4,True,26,1284.2877
17,0,5,5,True,25,1214.4131
17,0,6,6,True,25,929.62573
17,0,7,7,True,24,792.2569
17,0,9,9,True,24,830.1879
18,0,1,1,True,27,1493.6104
18,0,2,2,True,25,1172.9518
18,0,3,3,True,25,962.62555
18,0,4,4,True,25,910.3856
18,0,5,5,True,24,697.65753
18,0,6,6,True,26,1164.3839
18,0,7,7,True,24,488.54886
18,0,8,8,True,26,1475.837
18,0,9,9,True,25,906.67633
19,0,1,1,True,27,1395.702
19,0,2,2,True,24,895.7444
19,0,3,3,True,25,1309.2849
19,0,4,4,True,26,1244.2274
19,0,5,5,True,25,1214.6876
19,0,6,6,True,25,1038.5553
19,0,7,7,True,25,726.5432
19,0,9,9,True,25,859.54346
20,0,2,2,True,26,1485.8025
20,0,3,3,True,26,1482.4473
20,0,5,5,True,26,1371.7172
20,0,6,6,True,25,984.9238
20,0,7,7,True,24,482.7888
20,0,9,9,True,26,1363.7012
21,0,1,1,True,27,1445.0228
21,0,2,2,True,25,1273.0927
21,0,3,3,True,25,1151.482
21,0,4,4,True,26,1027.2214
21,0,5,5,True,24,771.63525
21,0,6,6,True,25,769.3172
21,0,7,7,True,25,835.57587
21,0,9,9,True,24,841.5034
22,0,1,1,True,26,1323.4757
22,0,2,2,True,26,1494.3792
22,0,3,3,True,26,1482.9443
22,0,5,5,True,25,1340.4342
22,0,6,6,True,26,1491.578
22,0,7,7,True,26,1289.9434
23,0,1,1,True,26,1246.7177
23,0,3,3,True,25,1199.9304
23,0,4,4,True,26,1334.3624
23,0,5,5,True,25,1065.3605
23,0,6,6,True,25,1174.6263
23,0,7,7,True,25,794.70056
23,0,9,9,True,26,1171.7218
24,0,1,1,True,26,1149.7164
24,0,2,2,True,25,879.8915
24,0,3,3,True,25,886.4897
24,0,4,4,True,25,940.48553
24,0,5,5,True,24,907.73016
24,0,6,6,True,23,420.57462
24,0,7,7,True,26,864.63806
24,0,9,9,True,25,921.81616
25,0,1,1,True,27,1167.3937
25,0,2,2,True,24,865.57556
25,0,3,3,True,26,1366.5028
25,0,4,4,True,25,954.3144
25,0,5,5,True,25,1251.6074
25,0,6,6,True,25,1071.9524
25,0,7,7,True,25,736.7245
25,0,9,9,True,24,741.5241
26,0,1,1,True,26,1147.8872
26,0,2,2,True,24,706.942
26,0,3,3,True,25,1010.10443
26,0,4,4,True,25,942.8197
26,0,5,5,True,23,398.33405
26,0,6,6,True,24,416.43246
26,0,7,7,True,24,400.1937
26,0,8,8,True,24,777.7596
26,0,9,9,True,24,664.5886
27,0,1,1,True,27,1487.8865
27,0,2,2,True,25,1190.6107
27,0,3,3,True,25,1164.1593
27,0,4,4,True,26,1116.5594
27,0,5,5,True,24,723.85565
27,0,6,6,True,25,988.5378
27,0,7,7,True,24,646.5477
27,0,8,8,True,25,1239.3406
27,0,9,9,True,25,1132.846
28,0,1,1,True,27,1110.3257
28,0,2,2,True,26,1184.3488
28,0,3,3,True,26,1417.6082
28,0,4,4,True,26,1205.032
28,0,5,5,True,25,1105.0647
28,0,6,6,True,24,610.75934
28,0,7,7,True,26,939.2039
28,0,9,9,True,26,962.59235
29,0,1,1,True,27,1368.3184
29,0,2,2,True,25,1156.8171
29,0,3,3,True,25,1100.1954
29,0,4,4,True,27,1513.4484
29,0,5,5,True,23,362.5548
29,0,6,6,True,25,1054.935
29,0,7,7,True,24,651.0484
29,0,9,9,True,27,1480.5796
30,0,1,1,True,27,1478.8445
30,0,2,2,True,24,799.2321
30,0,3,3,True,25,1083.3278
30,0,4,4,True,26,1289.9396
30,0,5,5,True,25,1102.8359
30,0,6,6,True,25,1047.1361
30,0,7,7,True,25,715.6445
30,0,8,8,True,26,1513.3113
30,0,9,9,True,24,787.47125
31,0,1,1,True,26,839.3682
31,0,2,2,True,24,394.2588
31,0,3,3,True,25,797.21515
31,0,4,4,True,24,534.785
31,0,5,5,True,24,548.91254
31,0,6,6,True,25,551.2404
31,0,7,7,True,25,550.3499
31,0,8,8,True,26,1128.5925
31,0,9,9,True,26,815.33795
32,0,4,4,True,26,1387.1342
32,0,5,5,True,26,1509.2611
32,0,6,6,True,25,1212.4945
32,0,7,7,True,24,718.57635
32,0,9,9,True,25,1120.133
33,0,1,1,True,27,1396.232
33,0,2,2,True,25,1144.187
33,0,3,3,True,25,993.55725
33,0,4,4,True,26,1217.8009
33,0,5,5,True,25,919.70703
33,0,6,6,True,25,941.3772
33,0,7,7,True,26,1092.3795
33,0,9,9,True,26,1234.4027
34,0,1,1,True,26,1304.9586
34,0,2,2,True,25,1208.8453
34,0,3,3,True,26,1479.7814
34,0,5,5,True,25,1026.1013
34,0,6,6,True,25,1008.1756
34,0,7,7,True,24,780.45374
34,0,9,9,True,25,877.1328
35,0,1,1,True,27,1195.4781
35,0,2,2,True,24,488.1813
35,0,3,3,True,24,755.1166
35,0,4,4,True,25,743.1346
35,0,5,5,True,24,787.8058
35,0,6,6,True,24,629.3441
35,0,7,7,True,24,555.3917
35,0,8,8,True,26,1304.4409
35,0,9,9,True,24,606.5204
36,0,1,1,True,26,1115.1444
36,0,2,2,True,25,1241.4648
36,0,3,3,True,24,941.6475
36,0,4,4,True,26,1180.1814
36,0,5,5,True,25,1210.5432
36,0,6,6,True,24,795.8945
36,0,7,7,True,25,1046.0751
36,0,9,9,True,26,1255.2198
37,0,1,1,True,27,1185.2101
37,0,2,2,True,25,1194.7648
37,0,3,3,True,26,1080.9987
37,0,4,4,True,25,860.36505
37,0,5,5,True,25,1136.1602
37,0,6,6,True,24,672.5615
37,0,7,7,True,26,951.0326
37,0,8,8,True,26,1517.6511
37,0,9,9,True,25,808.82324
38,0,1,1,True,27,1390.771
38,0,2,2,True,25,1077.7277
38,0,3,3,True,25,1086.85
38,0,4,4,True,26,1107.3627
38,0,5,5,True,25,940.6524
38,0,6,6,True,24,840.1952
38,0,7,7,True,24,702.9289
38,0,9,9,True,24,814.09766
39,0,3,3,True,25,1344.3901
39,0,4,4,True,26,1381.8748
39,0,5,5,True,25,1343.0897
39,0,6,6,True,25,1105.7084
39,0,7,7,True,24,718.0021
39,0,9,9,True,24,664.2101
40,0,2,2,True,25,1268.0891
40,0,3,3,True,25,1285.2739
40,0,4,4,True,26,1312.5216
40,0,5,5,True,26,1470.1602
40,0,6,6,True,25,1042.9818
40,0,7,7,True,24,841.7755
40,0,9,9,True,25,970.6642
41,0,1,1,True,27,1369.4298
41,0,3,3,True,26,1456.1837
41,0,4,4,True,26,1436.6854
41,0,5,5,True,26,1340.9083
41,0,6,6,True,27,1474.6372
41,0,7,7,True,25,1008.68823
41,0,9,9,True,26,1392.4974
42,0,3,3,True,26,1433.9655
42,0,5,5,True,26,1453.2302
42,0,6,6,True,25,1280.6014
42,0,7,7,True,25,990.87134
42,0,9,9,True,25,1257.9484
43,0,1,1,True,27,1085.1
43,0,2,2,True,25,1113.7899
43,0,3,3,True,25,1008.39325
43,0,4,4,True,26,986.20026
43,0,5,5,True,25,1006.84357
43,0,6,6,True,25,1028.6355
43,0,7,7,True,24,569.16254
43,0,9,9,True,24,581.7646
44,0,1,1,True,26,1328.8522
44,0,2,2,True,24,750.5105
44,0,3,3,True,25,965.5879
44,0,5,5,True,24,763.547
44,0,7,7,True,24,797.7656
44,0,9,9,True,27,1449.2074
45,0,1,1,True,27,1200.1683
45,0,2,2,True,25,1001.5438
45,0,3,3,True,24,703.22327
45,0,4,4,True,25,1103.8586
45,0,5,5,True,24,932.0263
45,0,6,6,True,26,980.1888
45,0,7,7,True,25,696.61395
45,0,8,8,True,25,1178.6445
45,0,9,9,True,24,784.0791
46,0,1,1,True,27,1304.2216
46,0,2,2,True,25,951.7605
46,0,3,3,True,26,1101.8135
46,0,4,4,True,25,992.01917
46,0,5,5,True,25,1014.0833
46,0,6,6,True,24,589.0832
46,0,7,7,True,25,831.4361
46,0,8,8,True,26,1484.2065
46,0,9,9,True,24,755.70233
47,0,2,2,True,26,1392.8022
47,0,3,3,True,25,1167.5933
47,0,4,4,True,25,1124.0054
47,0,5,5,True,25,1290.2675
47,0,6,6,True,26,1135.2695
47,0,7,7,True,25,1054.892
47,0,9,9,True,26,1224.0106
48,0,1,1,True,26,1163.8024
48,0,2,2,True,25,1171.5989
48,0,3,3,True,25,1227.8184
48,0,4,4,True,27,1520.6837
48,0,5,5,True,25,1159.2502
48,0,6,6,True,24,828.4437
48,0,7,7,True,24,781.58813
48,0,9,9,True,26,1255.3015
49,0,1,1,True,26,990.2974
49,0,2,2,True,25,1279.8942
49,0,3,3,True,25,1015.53925
49,0,4,4,True,26,1102.6151
49,0,5,5,True,25,1019.26447
49,0,6,6,True,25,1020.63605
49,0,7,7,True,23,420.0607
49,0,9,9,True,24,843.2271
50,0,1,1,True,26,1347.0475
50,0,2,2,True,26,1523.8258
50,0,3,3,True,25,1118.3126
50,0,4,4,True,26,1163.3164
50,0,5,5,True,24,858.6862
50,0,6,6,True,25,1141.5748
50,0,7,7,True,24,712.5889
50,0,9,9,True,25,1015.0916
51,0,1,1,True,26,1383.471
51,0,2,2,True,25,1331.9774
51,0,3,3,True,25,1224.194
51,0,5,5,True,25,1171.0328
51,0,6,6,True,25,1303.9359
51,0,7,7,True,24,772.26746
51,0,9,9,True,26,1311.5975
52,0,1,1,True,27,1186.9928
52,0,2,2,True,24,638.58594
52,0,3,3,True,24,502.54453
52,0,4,4,True,26,1211.4042
52,0,5,5,True,25,1094.9772
52,0,6,6,True,25,811.97723
52,0,7,7,True,26,997.1289
52,0,8,8,True,25,1224.5223
52,0,9,9,True,26,1007.75195
53,0,1,1,True,26,1058.5032
53,0,2,2,True,24,344.2441
53,0,3,3,True,25,681.4492
53,0,4,4,True,25,740.93726
53,0,5,5,True,24,672.61804
53,0,6,6,True,25,759.6453
53,0,7,7,True,24,496.15924
53,0,8,8,True,25,1078.917
53,0,9,9,True,25,680.14996
54,0,2,2,True,25,1170.3538
54,0,3,3,True,25,1289.94
54,0,4,4,True,26,1331.1942
54,0,5,5,True,25,1225.4861
54,0,6,6,True,26,1246.5938
54,0,7,7,True,25,1003.30304
54,0,9,9,True,26,1200.507
55,0,3,3,True,26,1470.3456
55,0,4,4,True,26,1193.3055
55,0,5,5,True,25,1088.0735
55,0,6,6,True,24,659.4839
55,0,7,7,True,25,631.8663
55,0,9,9,True,26,1314.925
56,0,3,3,True,24,913.32855
56,0,4,4,True,26,1150.9604
56,0,5,5,True,26,1353.0374
56,0,6,6,True,27,1157.1858
56,0,7,7,True,25,754.35736
56,0,9,9,True,25,915.9427
57,0,1,1,True,26,1096.5022
57,0,2,2,True,24,616.0065
57,0,3,3,True,24,868.52057
57,0,4,4,True,25,806.5978
57,0,5,5,True,24,731.09094
57,0,6,6,True,25,1028.6554
57,0,7,7,True,24,616.3562
57,0,8,8,True,26,1231.607
57,0,9,9,True,24,591.99744
58,0,1,1,True,27,1324.889
58,0,2,2,True,25,1044.597
58,0,3,3,True,26,1200.3329
58,0,4,4,True,27,1334.4336
58,0,5,5,True,23,197.28659
58,0,6,6,True,26,1108.0171
58,0,7,7,True,25,793.13367
58,0,8,8,True,26,1315.574
58,0,9,9,True,25,980.37646
59,0,1,1,True,26,1066.573
59,0,2,2,True,26,1422.294
59,0,3,3,True,26,1305.4171
59,0,4,4,True,27,1508.5198
59,0,5,5,True,25,1221.1536
59,0,6,6,True,26,1172.4645
59,0,7,7,True,25,1084.3427
59,0,9,9,True,26,1318.9435
60,0,1,1,True,26,1011.6012
60,0,2,2,True,25,1201.9418
60,0,3,3,True,25,971.769
60,0,4,4,True,25,1009.1556
60,0,5,5,True,25,1216.014
60,0,6,6,True,24,706.07935
60,0,7,7,True,24,502.07867
60,0,9,9,True,24,833.69836
61,0,1,1,True,27,1379.9116
61,0,2,2,True,24,666.00977
61,0,3,3,True,25,1205.6587
61,0,4,4,True,25,981.1218
61,0,5,5,True,25,1145.2021
61,0,6,6,True,25,1061.2073
61,0,7,7,True,24,702.5447
61,0,9,9,True,24,722.02423
62,0,1,1,True,27,1325.6112
62,0,2,2,True,25,969.1775
62,0,3,3,True,25,1163.2992
62,0,4,4,True,27,1247.5092
62,0,5,5,True,25,909.1744
62,0,6,6,True,24,594.87897
62,0,7,7,True,24,595.8993
62,0,9,9,True,25,719.4755
63,0,1,1,True,27,1371.2673
63,0,2,2,True,25,1226.1101
63,0,3,3,True,25,1125.8907
63,0,4,4,True,25,853.3311
63,0,5,5,True,24,838.1873
63,0,6,6,True,24,784.0886
63,0,7,7,True,24,722.61194
63,0,9,9,True,25,912.313
64,0,1,1,True,27,1255.449
64,0,3,3,True,25,976.3683
64,0,4,4,True,26,1355.8964
64,0,5,5,True,24,639.90704
64,0,6,6,True,26,1038.0101
64,0,7,7,True,23,413.36063
64,0,9,9,True,25,826.7267
65,0,1,1,True,27,1215.1666
65,0,2,2,True,25,862.44824
65,0,3,3,True,26,1073.5339
65,0,4,4,True,26,855.75287
65,0,5,5,True,24,852.8599
65,0,6,6,True,24,552.70514
65,0,7,7,True,24,497.20016
65,0,8,8,True,26,1363.7078
65,0,9,9,True,24,563.3995
66,0,1,1,True,27,1411.9603
66,0,3,3,True,26,1215.1926
66,0,4,4,True,26,1200.7114
66,0,5,5,True,24,779.36127
66,0,6,6,True,25,902.3314
66,0,7,7,True,25,888.3614
66,0,9,9,True,25,947.93567
67,0,2,2,True,25,1137.4938
67,0,3,3,True,24,783.82904
67,0,4,4,True,26,1231.3761
67,0,5,5,True,25,946.76025
67,0,6,6,True,25,980.31116
67,0,7,7,True,25,895.68744
67,0,8,8,True,26,1370.671
67,0,9,9,True,26,980.5213
68,0,1,1,True,26,1373.4183
68,0,3,3,True,25,1319.3551
68,0,5,5,True,26,1486.8181
68,0,6,6,True,25,1175.7823
68,0,7,7,True,24,875.46674
68,0,9,9,True,25,1231.0337
69,0,1,1,True,27,1217.8145
69,0,2,2,True,25,1199.2668
69,0,3,3,True,26,1150.4712
69,0,4,4,True,26,1139.463
69,0,5,5,True,25,1002.9128
69,0,6,6,True,24,591.121
69,0,7,7,True,25,1032.9918
69,0,9,9,True,25,947.73785
70,0,1,1,True,27,1266.8895
70,0,2,2,True,25,1273.0126
70,0,3,3,True,24,900.0917
70,0,4,4,True,27,1312.6199
70,0,5,5,True,25,982.56604
70,0,6,6,True,24,630.49585
70,0,7,7,True,25,795.6017
70,0,9,9,True,26,1013.1935
71,0,1,1,True,27,1370.9781
71,0,2,2,True,25,1205.8557
71,0,3,3,True,25,1211.2667
71,0,4,4,True,26,1273.748
71,0,5,5,True,25,1120.2201
71,0,6,6,True,26,1003.3589
71,0,7,7,True,25,977.0174
71,0,9,9,True,24,810.22345
72,0,2,2,True,25,1108.9915
72,0,3,3,True,25,1124.5684
72,0,4,4,True,26,1414.6833
72,0,5,5,True,25,955.09
72,0,6,6,True,25,1034.8778
72,0,7,7,True,24,824.63385
72,0,9,9,True,25,1055.0664
73,0,1,1,True,26,1343.788
73,0,2,2,True,25,1328.0452
73,0,3,3,True,25,1326.1807
73,0,5,5,True,25,1110.2513
73,0,6,6,True,26,1250.8293
73,0,7,7,True,24,929.2142
73,0,9,9,True,26,1369.3721
74,0,3,3,True,26,1448.7097
74,0,4,4,True,26,1072.4999
74,0,5,5,True,26,1235.8766
74,0,6,6,True,26,972.62634
74,0,7,7,True,24,687.48236
74,0,9,9,True,24,471.56653
75,0,6,6,True,26,1449.3281
75,0,7,7,True,25,1046.4851
76,0,1,1,True,27,1127.326
76,0,2,2,True,25,1356.2599
76,0,3,3,True,25,1148.1345
76,0,5,5,True,25,999.28625
76,0,6,6,True,25,1174.3833
76,0,7,7,True,25,911.27875
76,0,9,9,True,26,1339.9869
77,0,1,1,True,26,1116.202
77,0,2,2,True,24,680.0463
77,0,3,3,True,23,450.99335
77,0,4,4,True,27,1271.6725
77,0,5,5,True,24,767.5292
77,0,6,6,True,24,532.4209
77,0,7,7,True,25,923.1896
77,0,8,8,True,24,821.1839
77,0,9,9,True,24,707.4998
78,0,1,1,True,27,1401.2751
78,0,2,2,True,26,1514.764
78,0,3,3,True,25,1006.0601
78,0,4,4,True,26,1272.5144
78,0,5,5,True,25,1214.6127
78,0,6,6,True,25,876.75366
78,0,7,7,True,25,839.9887
78,0,9,9,True,25,964.29407
79,0,1,1,True,27,1279.6499
79,0,3,3,True,25,1208.6187
79,0,5,5,True,25,1025.2112
79,0,7,7,True,24,471.28336
79,0,9,9,True,26,1044.5789
80,0,2,2,True,25,1329.3837
80,0,3,3,True,25,1260.628
80,0,4,4,True,27,1517.8511
80,0,5,5,True,26,1427.0568
80,0,6,6,True,25,1154.9437
80,0,7,7,True,25,939.98615
80,0,9,9,True,25,1047.3862
81,0,2,2,True,24,450.42758
81,0,3,3,True,26,1348.0864
81,0,4,4,True,25,704.60767
81,0,5,5,True,25,945.21375
81,0,6,6,True,25,979.06995
81,0,7,7,True,25,774.2099
81,0,9,9,True,24,411.89563
82,0,2,2,True,25,967.00415
82,0,4,4,True,25,781.6278
82,0,5,5,True,25,934.18414
82,0,6,6,True,25,758.40753
82,0,7,7,True,24,649.44055
82,0,9,9,True,23,266.79767
83,0,1,1,True,26,1154.6506
83,0,2,2,True,24,837.8723
83,0,3,3,True,26,1204.3708
83,0,4,4,True,26,1400.5171
83,0,5,5,True,25,1108.1309
83,0,6,6,True,24,752.5417
83,0,7,7,True,25,1064.3594
83,0,9,9,True,25,1088.804
84,0,2,2,True,25,1334.1912
84,0,3,3,True,26,1435.7716
84,0,4,4,True,27,1475.4556
84,0,5,5,True,25,1282.7435
84,0,6,6,True,25,1104.9823
84,0,7,7,True,25,937.7089
84,0,9,9,True,25,1077.7467
85,0,1,1,True,26,881.5509
85,0,2,2,True,25,1124.0903
85,0,3,3,True,25,1073.3834
85,0,4,4,True,26,1088.6023
85,0,5,5,True,25,932.5186
85,0,6,6,True,25,993.79926
85,0,7,7,True,24,704.0092
85,0,9,9,True,25,892.4461
86,0,1,1,True,26,1183.8417
86,0,2,2,True,24,389.4265
86,0,3,3,True,25,920.00977
86,0,4,4,True,25,581.13684
86,0,5,5,True,24,725.1
86,0,6,6,True,24,521.66943
86,0,7,7,True,24,663.3581
86,0,8,8,True,25,1119.2538
86,0,9,9,True,24,633.1161
87,0,1,1,True,26,1158.8658
87,0,2,2,True,25,1107.4095
87,0,3,3,True,24,921.8742
87,0,4,4,True,25,1052.8206
87,0,5,5,True,25,1164.344
87,0,6,6,True,24,806.04407
87,0,7,7,True,24,635.7759
87,0,9,9,True,24,820.46936
88,0,1,1,True,27,1245.67
88,0,3,3,True,25,1114.9606
88,0,5,5,True,25,1176.1118
88,0,6,6,True,27,1268.2634
88,0,7,7,True,26,1090.526
88,0,9,9,True,25,1162.4324
89,0,1,1,True,27,1395.368
89,0,2,2,True,24,787.2636
89,0,3,3,True,24,681.63556
89,0,4,4,True,26,1102.7085
89,0,5,5,True,25,997.7615
89,0,6,6,True,24,751.33014
89,0,7,7,True,25,798.64575
89,0,8,8,True,25,1260.967
89,0,9,9,True,24,723.7078
90,0,1,1,True,27,1509.8768
90,0,2,2,True,25,1189.9277
90,0,3,3,True,26,1260.8351
90,0,4,4,True,26,1284.3683
90,0,5,5,True,25,917.453
90,0,6,6,True,24,635.0567
90,0,7,7,True,25,913.08655
90,0,9,9,True,25,1064.3773
91,0,1,1,True,26,1104.0321
91,0,2,2,True,25,1078.7614
91,0,3,3,True,24,858.8958
91,0,4,4,True,26,901.47046
91,0,5,5,True,25,963.79926
91,0,6,6,True,24,693.2698
91,0,7,7,True,25,675.59235
91,0,9,9,True,24,695.5789
92,0,2,2,True,24,866.34576
92,0,3,3,True,25,899.47485
92,0,4,4,True,25,888.41376
92,0,5,5,True,24,708.77216
92,0,6,6,True,24,683.6417
92,0,7,7,True,24,579.1079
92,0,9,9,True,24,581.09296
93,0,1,1,True,27,1045.5315
93,0,2,2,True,25,1094.7991
93,0,3,3,True,25,759.796
93,0,4,4,True,27,1481.3993
93,0,5,5,True,24,748.566
93,0,6,6,True,26,1103.8737
93,0,7,7,True,25,842.8855
93,0,9,9,True,24,783.6983
94,0,1,1,True,27,1270.8804
94,0,3,3,True,25,1089.2754
94,0,4,4,True,27,1307.5641
94,0,5,5,True,24,855.2801
94,0,6,6,True,27,1204.519
94,0,7,7,True,25,773.0602
94,0,9,9,True,25,879.9818
95,0,2,2,True,25,1281.6965
95,0,3,3,True,25,1284.213
95,0,4,4,True,25,1074.6278
95,0,5,5,True,25,1138.1868
95,0,6,6,True,24,718.70233
95,0,7,7,True,25,947.0956
95,0,9,9,True,25,1011.2739
96,0,2,2,True,25,1347.4651
96,0,3,3,True,25,1257.1472
96,0,4,4,True,26,1241.2179
96,0,5,5,True,25,1273.0173
96,0,6,6,True,25,967.4146
96,0,7,7,True,24,809.69006
96,0,9,9,True,25,974.98975
97,0,1,1,True,27,1433.6638
97,0,2,2,True,25,1333.7065
97,0,3,3,True,26,1250.4343
97,0,4,4,True,27,1517.1064
97,0,5,5,True,25,1228.355
97,0,6,6,True,24,613.1574
97,0,7,7,True,26,1105.3927
98,0,4,4,True,25,969.93353
98,0,5,5,True,25,957.6043
98,0,6,6,True,23,414.02658
98,0,7,7,True,24,643.1672
98,0,9,9,True,24,592.53015
99,0,2,2,True,25,1115.368
99,0,3,3,True,26,1330.9309
99,0,4,4,True,26,1222.8381
99,0,5,5,True,25,1103.1016
99,0,6,6,True,25,921.91486
99,0,7,7,True,25,693.0166
99,0,9,9,True,24,651.354
100,1,0,0,True,26,1167.3367
100,1,2,2,True,23,415.51053
100,1,3,3,True,24,438.0137
100,1,4,4,True,24,677.0997
100,1,5,5,True,24,479.93436
100,1,6,6,True,24,466.24994
100,1,7,7,True,23,373.4903
100,1,8,8,True,24,713.17737
100,1,9,9,True,24,432.3332
101,1,0,0,True,26,1195.2744
101,1,2,2,True,24,676.1331
101,1,3,3,True,24,711.4696
101,1,4,4,True,26,1037.9696
101,1,5,5,True,25,1135.602
101,1,6,6,True,24,771.6586
101,1,7,7,True,26,601.0566
101,1,8,8,True,24,828.8824
101,1,9,9,True,24,614.8284
102,1,2,2,True,24,793.14813
102,1,3,3,True,24,425.79337
102,1,4,4,True,25,959.1147
102,1,5,5,True,25,966.7833
102,1,6,6,True,25,839.19727
102,1,7,7,True,24,220.60146
102,1,8,8,True,27,1434.4755
102,1,9,9,True,24,331.01056
103,1,0,0,True,27,1239.7548
103,1,2,2,True,23,359.3995
103,1,3,3,True,24,452.58038
103,1,4,4,True,26,1149.6799
103,1,5,5,True,24,535.07666
103,1,6,6,True,24,707.2213
103,1,7,7,True,24,382.97388
103,1,8,8,True,26,868.7157
103,1,9,9,True,24,462.865
104,1,0,0,True,26,744.475
104,1,2,2,True,24,712.67596
104,1,3,3,True,23,355.51654
104,1,4,4,True,24,806.28467
104,1,5,5,True,24,540.2962
104,1,6,6,True,24,493.95343
104,1,7,7,True,23,229.30765
104,1,8,8,True,24,406.39636
104,1,9,9,True,23,243.94057
105,1,0,0,True,27,1163.043
105,1,2,2,True,24,798.4754
105,1,3,3,True,23,372.3681
105,1,4,4,True,24,727.1011
105,1,5,5,True,24,659.875
105,1,6,6,True,24,605.57904
105,1,7,7,True,23,364.02197
105,1,8,8,True,24,588.7631
105,1,9,9,True,23,373.32962
106,1,0,0,True,26,1066.1023
106,1,2,2,True,24,677.3301
106,1,3,3,True,24,562.5015
106,1,4,4,True,26,1058.0884
